URL,Arquivo,Linha,Texto,Contexto
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[EN] Open Finance Brasil Financial grade API Security Profile/old/[EN] Open Finance Brasil Financial-grade API Security Profile - v2.2.0.md",62,"FAPI-LIP","ent Initiated Backchannel Authentication Profile  [FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[EN] Open Finance Brasil Financial grade API Security Profile/old/[EN] Open Finance Brasil Financial-grade API Security Profile - v2.2.0.md",139,"FAPI-LIP","parameterized scope as defined in clause 6.3.1 of [FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[EN] Open Finance Brasil Financial grade API Security Profile/old/[EN] Open Finance Brasil Financial-grade API Security Profile - v2.2.0.md",263,"FAPI-LIP","parameterized scope as defined in clause 6.3.1 of [FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[EN] Open Finance Brasil Financial grade API Security Profile/old/[EN] Open Finance Brasil Financial-grade API Security Profile - v2.2.0.md",359,"FAPI-LIP","has elected to implement the parameterized scope ([FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[EN] Open Finance Brasil Financial grade API Security Profile/old/[EN] Open Finance Brasil Financial-grade API Security Profile 1.0.md",91,"LIWP","rade API Security Profile 2.0 - Part 2: Advanced  [LIWP](https://bitbucket.org/openid/fapi/src/maste"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[EN] Open Finance Brasil Financial grade API Security Profile/old/[EN] Open Finance Brasil Financial-grade API Security Profile 1.0.md",177,"OIDF FAPI WG Lodging Intent Pattern","source scope _consent_ as defined in clause 6.3.1 [OIDF FAPI WG Lodging Intent Pattern](https://bitb"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[EN] Open Finance Brasil Financial grade API Security Profile/old/[EN] Open Finance Brasil Financial-grade API Security Profile 1.0.md",320,"OIDF FAPI WG Lodging Intent Pattern","source scope _consent_ as defined in clause 6.3.1 [OIDF FAPI WG Lodging Intent Pattern](https://bitb"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[EN] Open Finance Brasil Financial grade API Security Profile Implementers Draft 3/[EN] Open Finance Brasil Financial-grade API Security Profile 1.0 Implementers Draft 3.md",91,"LIWP","rade API Security Profile 2.0 - Part 2: Advanced  [LIWP](https://bitbucket.org/openid/fapi/src/maste"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[EN] Open Finance Brasil Financial grade API Security Profile Implementers Draft 3/[EN] Open Finance Brasil Financial-grade API Security Profile 1.0 Implementers Draft 3.md",169,"OIDF FAPI WG Lodging Intent Pattern","resource scope consent as defined in clause 6.3.1 [OIDF FAPI WG Lodging Intent Pattern](https://bitb"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[EN] Open Finance Brasil Financial grade API Security Profile Implementers Draft 3/[EN] Open Finance Brasil Financial-grade API Security Profile 1.0 Implementers Draft 3.md",294,"OIDF FAPI WG Lodging Intent Pattern","resource scope consent as defined in clause 6.3.1 [OIDF FAPI WG Lodging Intent Pattern](https://bitb"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Client Initiated Backchannel Authentication/[PT] Open Finance Brasil Client Initiated Backchannel Authentication - v2.1.0-beta2.md",51,"FAPI-LIP","ent Initiated Backchannel Authentication Profile  [FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Client Initiated Backchannel Authentication/[PT] Open Finance Brasil Client Initiated Backchannel Authentication - v2.1.0-beta2.md",240,"FAPI-LIP","ameterized scope"") como definido no item 6.3.1 de [FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Client Initiated Backchannel Authentication/old/[PT] Open Finance Brasil Client Initiated Backchannel Authentication - v2.1.0-beta1.md",51,"FAPI-LIP","ent Initiated Backchannel Authentication Profile  [FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Client Initiated Backchannel Authentication/old/[PT] Open Finance Brasil Client Initiated Backchannel Authentication - v2.1.0-beta1.md",234,"FAPI-LIP","ameterized scope"") como definido no item 6.3.1 de [FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile/[PT] Open Finance Brasil Financial-grade API Security Profile - v2.2.1.md",71,"FAPI-LIP","ent Initiated Backchannel Authentication Profile  [FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile/[PT] Open Finance Brasil Financial-grade API Security Profile - v2.2.1.md",148,"FAPI-LIP","ameterized scope"") como definido no item 6.3.1 de [FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile/[PT] Open Finance Brasil Financial-grade API Security Profile - v2.2.1.md",272,"FAPI-LIP","ameterized scope"") como definido no item 6.3.1 de [FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile/[PT] Open Finance Brasil Financial-grade API Security Profile - v2.2.1.md",368,"FAPI-LIP","il optou por implementar o escopo parametrizável ([FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile/old/[PT] Open Finance Brasil Financial-grade API Security Profile - v2.1.0.md",71,"FAPI-LIP","ent Initiated Backchannel Authentication Profile  [FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile/old/[PT] Open Finance Brasil Financial-grade API Security Profile - v2.1.0.md",148,"FAPI-LIP","ameterized scope"") como definido no item 6.3.1 de [FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile/old/[PT] Open Finance Brasil Financial-grade API Security Profile - v2.1.0.md",266,"FAPI-LIP","ameterized scope"") como definido no item 6.3.1 de [FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile/old/[PT] Open Finance Brasil Financial-grade API Security Profile - v2.1.0.md",362,"FAPI-LIP","il optou por implementar o escopo parametrizável ([FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile/old/[PT] Open Finance Brasil Financial-grade API Security Profile - v2.2.0.md",71,"FAPI-LIP","ent Initiated Backchannel Authentication Profile  [FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile/old/[PT] Open Finance Brasil Financial-grade API Security Profile - v2.2.0.md",148,"FAPI-LIP","ameterized scope"") como definido no item 6.3.1 de [FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile/old/[PT] Open Finance Brasil Financial-grade API Security Profile - v2.2.0.md",272,"FAPI-LIP","ameterized scope"") como definido no item 6.3.1 de [FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile/old/[PT] Open Finance Brasil Financial-grade API Security Profile - v2.2.0.md",368,"FAPI-LIP","il optou por implementar o escopo parametrizável ([FAPI-LIP](https://bitbucket.org/openid/fapi/src/m"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile/old/[PT] Open Finance Brasil Financial-grade API Security Profile 1.0.md",98,"LIWP","rade API Security Profile 2.0 - Part 1: Baseline  [LIWP](https://bitbucket.org/openid/fapi/src/maste"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile/old/[PT] Open Finance Brasil Financial-grade API Security Profile 1.0.md",100,"LIWP",".md) - OIDF FAPI WG Lodging Intent Working Paper  [LIWP](https://bitbucket.org/openid/fapi/src/maste"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile Implementers Draft 3/[PT] Open Finance Brasil Financial-grade API Security Profile 1.0 Implementers Draft 3.md",98,"LIWP","rade API Security Profile 2.0 - Part 1: Baseline  [LIWP](https://bitbucket.org/openid/fapi/src/maste"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile Implementers Draft 3/[PT] Open Finance Brasil Financial-grade API Security Profile 1.0 Implementers Draft 3.md",100,"LIWP",".md) - OIDF FAPI WG Lodging Intent Working Paper  [LIWP](https://bitbucket.org/openid/fapi/src/maste"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile Implementers Draft 3/[PT] Open Finance Brasil Financial-grade API Security Profile 1.0 Implementers Draft 3.md",178,"OIDF FAPI WG Lodging Intent Pattern","ce scope"") consent como definido no item 6.3.1 de [OIDF FAPI WG Lodging Intent Pattern](https://bitb"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Open Finance Brasil Financial grade API Security Profile Implementers Draft 3/[PT] Open Finance Brasil Financial-grade API Security Profile 1.0 Implementers Draft 3.md",304,"OIDF FAPI WG Lodging Intent Pattern","izado consent conforme definido na cláusula 6.3.1 [OIDF FAPI WG Lodging Intent Pattern](https://bitb"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Perfil CIBA de Segurança do Open Finance Brasil/[PT] - Perfil CIBA de Segurança do Open Finance Brasil 2.0.md",82,"LIWP","Client Initiated Backchannel Authentication Core  [LIWP](https://bitbucket.org/openid/fapi/src/maste"
"https://bitbucket.org/openid/fapi/src/master/Financial_API_Lodging_Intent.md","add/openfinance_markdown/[PT] Perfil CIBA de Segurança do Open Finance Brasil/[PT] - Perfil CIBA de Segurança do Open Finance Brasil 2.0.md",266,"OIDF FAPI WG Lodging Intent Pattern","do OAuth 2.0, conforme definido na cláusula 6.3.1 [OIDF FAPI WG Lodging Intent Pattern](https://bitb"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência Pagamentos/Diagrama de Sequência - v4.0.0-beta.2 - Pagamentos.md",44,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência Pagamentos/old/Diagrama de Sequência - Pagamentos - v1.1.0-rc1.0.md",102,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência Pagamentos/old/Diagrama de Sequência - v1.0.1 - Pagamentos.md",101,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência Pagamentos/old/Diagrama de Sequência - v1.2.0 - Pagamentos.md",101,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência Pagamentos/old/Diagrama de Sequência - v3.0.0-beta.1 - Pagamentos.md",44,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência Pagamentos/old/Diagrama de Sequência - v3.0.0-beta.2 - Pagamentos.md",44,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência Pagamentos/old/Diagrama de Sequência - v3.0.0-beta.3 - Pagamentos.md",44,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência Pagamentos/old/Diagrama de Sequência - v3.0.0-rc.1 - Pagamentos.md",44,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência Pagamentos/old/Diagrama de Sequência - v4.0.0-beta.1 - Pagamentos.md",44,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência [SV] Pagamentos/Diagrama de Sequência - v5.0.0 - [SV] Pagamentos.md",44,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência [SV] Pagamentos/old/Diagrama de Sequência - v2.0.0 - [SV] Pagamentos.md",44,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência [SV] Pagamentos/old/Diagrama de Sequência - v2.1.0 - [SV] Pagamentos.md",48,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência [SV] Pagamentos/old/Diagrama de Sequência - v3.0.0 - [SV] Pagamentos.md",44,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência [SV] Pagamentos/old/Diagrama de Sequência - v3.1.0 - [SV] Pagamentos.md",48,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência [SV] Pagamentos/old/Diagrama de Sequência - v4.0.0 - [SV] Pagamentos.md",44,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência [SV] Pagamentos/old/Diagrama de Sequência - v4.0.0-beta.3 - [SV] Pagamentos.md",44,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência [SV] Pagamentos/old/Diagrama de Sequência - v4.0.0-beta.4 - [SV] Pagamentos.md",44,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência [SV] Pagamentos/old/Diagrama de Sequência - v4.0.0-rc.1 - [SV] Pagamentos.md",44,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência [SV] Pagamentos/old/Diagrama de Sequência - v4.0.0-rc.2 - [SV] Pagamentos.md",44,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência [SV] Pagamentos/old/Diagrama de Sequência - v4.0.1 - [SV] Pagamentos.md",44,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência [SV] Pagamentos/old/Diagrama de Sequência - v5.0.0-beta.1 - [SV] Pagamentos.md",44,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbanking-brasil.github.io/specs-seguranca/tpp-user-guide.html","add/openfinance_markdown/Diagrama de Sequência [SV] Pagamentos/old/Diagrama de Sequência - v5.0.0-rc.1 - [SV] Pagamentos.md",44,"Third Party Provider End To End User Guide","onnect (Seção 4.3 da especificação de segurança - [Third Party Provider End To End User Guide](https"
"https://openbankingbrasil.atlassian.net/wiki/spaces/DraftOF/pages/9634715/Guia+do+Usu+rio","add/openfinance_markdown/Diagrama de Sequência Pagamentos/old/Diagrama de Sequência - Pagamentos - v1.1.0-rc1.0.md",122,"segundo Guia de Usuário TPP","ciação de Pagamento, apresentando as informações ([segundo Guia de Usuário TPP](https://openbankingb"
"https://openbankingbrasil.atlassian.net/wiki/spaces/DraftOF/pages/9634715/Guia+do+Usu+rio","add/openfinance_markdown/Diagrama de Sequência Pagamentos/old/Diagrama de Sequência - v1.0.1 - Pagamentos.md",121,"segundo Guia de Usuário TPP","ciação de Pagamento, apresentando as informações ([segundo Guia de Usuário TPP](https://openbankingb"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17376112","add/openfinance_markdown/Diagrama de Sequência Pagamentos/old/Diagrama de Sequência - v1.2.0 - Pagamentos.md",113,"Open Finance Brasil","alhada na seção de “Recomendação uso de polling” ([Open Finance Brasil](https://openfinancebrasil.at"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17378247","add/openfinance_markdown/Diagrama de Sequência Pagamentos/old/Diagrama de Sequência - v1.2.0 - Pagamentos.md",121,"segundo Guia de Usuário TPP","ciação de Pagamento, apresentando as informações ([segundo Guia de Usuário TPP](https://openfinanceb"
"https://openfinancebrasil.atlassian.net/wiki/spaces/DraftOF/pages/7997165/Guia+do+Usu+rio","add/openfinance_markdown/Diagrama de Sequência Pagamentos/old/Diagrama de Sequência - v3.0.0-rc.1 - Pagamentos.md",64,"segundo Guia de Usuário","iciação de Pagamento, apresentando as informações [segundo Guia de Usuário](https://openfinancebrasi"
"https://openfinancebrasil.atlassian.net/wiki/spaces/DraftOF/pages/7997165/Guia+do+Usu+rio","add/openfinance_markdown/Diagrama de Sequência [SV] Pagamentos/old/Diagrama de Sequência - v2.1.0 - [SV] Pagamentos.md",68,"segundo Guia de Usuário","iciação de Pagamento, apresentando as informações [segundo Guia de Usuário](https://openfinancebrasi"
"https://openfinancebrasil.atlassian.net/wiki/spaces/DraftOF/pages/7997165/Guia+do+Usu+rio","add/openfinance_markdown/Diagrama de Sequência [SV] Pagamentos/old/Diagrama de Sequência - v3.1.0 - [SV] Pagamentos.md",68,"segundo Guia de Usuário","iciação de Pagamento, apresentando as informações [segundo Guia de Usuário](https://openfinancebrasi"
"https://openfinancebrasil.atlassian.net/wiki/pages/createpage.action?spaceKey=of&title=Recomenda%C3%A7%C3%A3o%20Uso%20de%20Polling%20e%20Controle%20de%20Acesso%20-%20v5.0.0-beta.1%20-%20%5BSV%5D%20Pagamentos&linkCreation=true&fromPageId=1283522621","add/openfinance_markdown/Diagrama de Sequência [SV] Pagamentos/old/Diagrama de Sequência - v5.0.0-beta.1 - [SV] Pagamentos.md",56,"Open Finance Brasil","alhada na seção de “Recomendação uso de polling” ([Open Finance Brasil](https://openfinancebrasil.at"
"https://openfinancebrasil.atlassian.net/wiki/pages/createpage.action?spaceKey=DraftOF&title=Recomenda%C3%A7%C3%A3o%20Uso%20de%20Polling%20e%20Controle%20de%20Acesso%20-%20v5.0.0-rc.1%20-%20%5BSV%5D%20Pagamentos","add/openfinance_markdown/Diagrama de Sequência [SV] Pagamentos/old/Diagrama de Sequência - v5.0.0-rc.1 - [SV] Pagamentos.md",56,"Open Finance Brasil","alhada na seção de “Recomendação uso de polling” ([Open Finance Brasil](https://openfinancebrasil.at"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/Direitos Creditórios Descontados/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.2.md",13,"Direito Creditório Descontado (Invoice Financing)","os quais ele tenha fornecido consentimento  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/Direitos Creditórios Descontados/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.2.md",43,"Direito Creditório Descontado (Invoice Financing)","s/OF/pages/17379230#Custo-Efetivo-Total-\(CET\)), [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/Direitos Creditórios Descontados/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.2.md",73,"Direito Creditório Descontado (Invoice Financing)","ireitos Creditórios Descontados contratada  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/Direitos Creditórios Descontados/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.2.md",103,"Direito Creditório Descontado (Invoice Financing)","reitos Creditórios Descontados contratadas  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/Direitos Creditórios Descontados/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.2.md",134,"Direito Creditório Descontado (Invoice Financing)","reitos Creditórios Descontados contratadas  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.0.1.md",13,"Direito Creditório Descontado (Invoice Financing)","os quais ele tenha fornecido consentimento  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.0.1.md",43,"Direito Creditório Descontado (Invoice Financing)","s/OF/pages/17379230#Custo-Efetivo-Total-\(CET\)), [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.0.1.md",73,"Direito Creditório Descontado (Invoice Financing)","ireitos Creditórios Descontados contratada  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.0.1.md",103,"Direito Creditório Descontado (Invoice Financing)","reitos Creditórios Descontados contratadas  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.0.1.md",134,"Direito Creditório Descontado (Invoice Financing)","reitos Creditórios Descontados contratadas  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.1.md",13,"Direito Creditório Descontado (Invoice Financing)","os quais ele tenha fornecido consentimento  Tags: [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.1.md",43,"Direito Creditório Descontado (Invoice Financing)","s/OF/pages/17379230#Custo-Efetivo-Total-\(CET\)), [Direito Creditório Descontado (Invoice Financing)"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Direito-Credit%C3%B3rio-Descontado-\(Invoice-Financing\","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.1.md",73,"Direito Creditório Descontado (Invoice Financing)","ireitos Creditórios Descontados contratada  Tags: [Direito Creditório Descontado (Invoice Financing)"
